;5%_tcs+hoho_cluster-101_pos;5%_tcs+hoho_cluster-101_neg;50%_tcs+hoho_cluster-101_pos;50%_tcs+hoho_cluster-101_neg;95%_tcs+hoho_cluster-101_pos;95%_tcs+hoho_cluster-101_neg;5%_hoho_cluster-201_pos;5%_hoho_cluster-201_neg;50%_hoho_cluster-201_pos;50%_hoho_cluster-201_neg;95%_hoho_cluster-201_pos;95%_hoho_cluster-201_neg;5%_hoho_cluster-301_pos;5%_hoho_cluster-301_neg;50%_hoho_cluster-301_pos;50%_hoho_cluster-301_neg;95%_hoho_cluster-301_pos;95%_hoho_cluster-301_neg;5%_tcs_cluster-401_pos;5%_tcs_cluster-401_neg;50%_tcs_cluster-401_pos;50%_tcs_cluster-401_neg;95%_tcs_cluster-401_pos;95%_tcs_cluster-401_neg;5%_ind_cluster-601_pos;5%_ind_cluster-601_neg;50%_ind_cluster-601_pos;50%_ind_cluster-601_neg;95%_ind_cluster-601_pos;95%_ind_cluster-601_neg;5%_ind_cluster-701_pos;5%_ind_cluster-701_neg;50%_ind_cluster-701_pos;50%_ind_cluster-701_neg;95%_ind_cluster-701_pos;95%_ind_cluster-701_neg;5%_ind_cluster-801_pos;5%_ind_cluster-801_neg;50%_ind_cluster-801_pos;50%_ind_cluster-801_neg;95%_ind_cluster-801_pos;95%_ind_cluster-801_neg
2012-11-25 07:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,7671;0,5858;0,7649;0,6879;0,5604;0,709;0,3107;0,78;0,2629;0,792;0,3254;0,2712;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 08:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,7812;0,5503;0,7794;0,6315;0,5907;0,6529;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 09:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,7906;0,5266;0,7904;0,7329;0,6502;0,7137;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 10:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8047;0,4911;0,8069;0,5175;0,799;0,5024;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 11:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8;0,503;0,8025;0,4919;0,8306;0,4795;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 12:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8141;0,4675;0,816;0,3899;0,9402;0,3972;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 13:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8188;0,4556;0,8194;0,4918;0,8531;0,4946;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 14:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8612;0,3491;0,8615;0,3887;0,8913;0,395;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 15:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8282;0,432;0,8282;0,5778;0,759;0,5688;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 16:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,7859;0,5385;0,7852;0,6564;0,7227;0,658;0,182;0,8361;0,1925;0,842;0,291;0,2917;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 17:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;0,8;1,0;0,8;1,0;0,8;0,8094;0,4793;0,8089;0,523;0,8361;0,5372;0,1807;0,8362;0,1906;0,8438;0,2722;0,3645;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9942;0,9437;0,9334;0,8636;0,9147;0,8739
2012-11-25 18:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;1,0;1,0;1,0;1,0;1,0;0,9176;0,2071;0,9174;0,3557;0,9061;0,3514;0,1745;0,9722;0,1822;0,9799;0,2505;0,4707;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-25 19:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,9994;0,286;0,9316;0,2642;0,302;0,9162;0,2506;0,9318;0,2661;0,523;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-25 20:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;1,0;1,0;1,0;1,0;1,0;0,9953;0,0118;0,9942;0,3462;0,8805;0,3212;0,4321;0,862;0,3191;0,8869;0,2638;0,6487;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-25 21:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;1,0;1,0;1,0;1,0;1,0;1,0;0,9576;0,1065;0,9543;0,27;0,8247;0,2384;0,4321;0,862;0,3191;0,8869;0,2638;0,6487;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-25 22:00:00;0,0062;0,557;0,006;0,5167;0,0023;0,5948;0,9781;1,0;0,9781;1,0;0,9781;1,0;0,88;0,3018;0,8769;0,4664;0,7102;0,429;0,4321;0,862;0,3191;0,8869;0,2638;0,6487;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-25 23:00:00;0,5353;0,0625;0,5308;0,0682;0,2524;0,0572;0,6002;1,0;0,6002;1,0;0,6002;1,0;0,7718;0,574;0,769;0,5548;0,517;0,5414;0,4904;0,7976;0,3687;0,8492;0,3806;1,0;1,0;0;1,0;0;1,0;0;0,87;0,9593;0,9089;0,8541;0,9173;0,7678;0,9884;0,9794;0,8669;0,9938;0,8421;0,997
2012-11-26 00:00:00;0,587;0,0052;0,5829;0,0057;0,2811;0,0048;0,333;1,0;0,333;1,0;0,333;1,0;0,7012;0,7515;0,6987;0,6628;0,4649;0,6565;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 01:00:00;0,587;0,0052;0,5829;0,0057;0,2811;0,0048;0,333;1,0;0,333;1,0;0,333;1,0;0,6353;0,9172;0,633;0,7521;0,4223;0,7544;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 02:00:00;0,5917;0,0;0,5877;0,0;0,2837;0,0;0,333;1,0;0,333;1,0;0,333;1,0;0,6118;0,9763;0,6096;0,7867;0,4058;0,7916;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 03:00:00;0,5823;0,0104;0,5782;0,0114;0,2785;0,0095;0,333;1,0;0,333;1,0;0,333;1,0;0,6024;1,0;0,6002;0,7993;0,3997;0,8055;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 04:00:00;0,54;0,0573;0,5355;0,0625;0,255;0,0524;0,4228;1,0;0,4228;1,0;0,4228;1,0;0,6212;0,9527;0,619;0,7674;0,4152;0,7722;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 05:00:00;0,4649;0,1407;0,4597;0,1535;0,2133;0,1287;0,6002;1,0;0,6002;1,0;0,6002;1,0;0,6259;0,9408;0,6237;0,7412;0,4286;0,7489;0,8966;0,2331;0,8432;0,2842;0,8207;0,5341;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 06:00:00;0,1095;0,4423;0,1103;0,3916;0,0597;0,4899;0,989;0,8;0,989;0,8;0,989;0,8;0,6776;0,8107;0,6758;1,0;0,511;1,0;0,9577;0,2118;0,9461;0,2545;0,9288;0,2373;1,0;0;1,0;0;1,0;0;0,9184;0,5968;0,9417;0,6154;0,9397;0,6287;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 07:00:00;0,0391;0,5205;0,0392;0,4769;0,0206;0,5614;1,0;0,8;1,0;0,8;1,0;0,8;0,7671;0,5858;0,7666;0,7669;0,6444;0,7548;0,9057;0,182;0,9694;0,1719;0,9826;0,0603;1,0;0;1,0;0;1,0;0;0,9048;0,6413;0,928;0,6767;0,9173;0,6947;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 08:00:00;0,0109;0,5518;0,0108;0,511;0,0049;0,59;1,0;0,8;1,0;0,8;1,0;0,8;0,7812;0,5503;0,7821;0,6478;0,7217;0,6345;0,7718;0,2445;0,895;0,2266;0,946;0,082;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 09:00:00;0,0297;0,5309;0,0297;0,4883;0,0154;0,571;1,0;0,8;1,0;0,8;1,0;0,8;0,7906;0,5266;0,7928;0,5759;0,7803;0,556;0,7249;0,2963;0,8432;0,2973;0,9169;0,1096;1,0;0;1,0;0;1,0;0;0,8843;0,7081;0,9074;0,7685;0,8837;0,7938;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 10:00:00;0,0297;0,5309;0,0297;0,4883;0,0154;0,571;1,0;0,8;1,0;0,8;1,0;0,8;0,8047;0,4911;0,8071;0,5062;0,829;0,4908;0,7197;0,3028;0,8392;0,302;0,9146;0,1108;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 11:00:00;0,025;0,5361;0,025;0,4939;0,0128;0,5757;1,0;0,8;1,0;0,8;1,0;0,8;0,8;0,503;0,8013;0,5768;0,7809;0,5633;0,7145;0,3093;0,8352;0,3067;0,9124;0,1121;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 12:00:00;0,0391;0,5205;0,0392;0,4769;0,0206;0,5614;1,0;0,8;1,0;0,8;1,0;0,8;0,8141;0,4675;0,8153;0,5567;0,7932;0,5434;0,7093;0,3158;0,8313;0,3114;0,9101;0,1134;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 13:00:00;0,0672;0,4892;0,0677;0,4428;0,0363;0,5328;1,0;0,8;1,0;0,8;1,0;0,8;0,8188;0,4556;0,8189;0,5091;0,8448;0,5142;0,7197;0,3028;0,8392;0,302;0,9146;0,1108;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 14:00:00;0,0907;0,4632;0,0914;0,4143;0,0493;0,509;1,0;0,8;1,0;0,8;1,0;0,8;0,8612;0,3491;0,8608;0,3935;0,9142;0,4076;0,7145;0,3093;0,8352;0,3067;0,9124;0,1121;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 15:00:00;0,1001;0,4528;0,1008;0,403;0,0545;0,4995;1,0;0,8;1,0;0,8;1,0;0,8;0,8282;0,432;0,828;0,5455;0,781;0,5446;0,7093;0,3158;0,8313;0,3114;0,9101;0,1134;1,0;0;1,0;0;1,0;0;0,8911;0,6858;0,9143;0,7379;0,8949;0,7608;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 16:00:00;0,0672;0,4892;0,0677;0,4428;0,0363;0,5328;1,0;0,8;1,0;0,8;1,0;0,8;0,7859;0,5385;0,7857;0,6886;0,6828;0,6796;0,7041;0,3223;0,8273;0,3161;0,9079;0,1146;1,0;0;1,0;0;1,0;0;0,8788;0,7259;0,902;0,793;0,8747;0,8202;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 17:00:00;0,0625;0,4944;0,0629;0,4485;0,0336;0,5376;1,0;0,8;1,0;0,8;1,0;0,8;0,8094;0,4793;0,8092;0,6672;0,6972;0,6527;0,738;0,2837;0,8673;0,2584;0,8948;0,2352;1,0;0;1,0;0;1,0;0;0,8843;0,7081;0,9074;0,7685;0,8837;0,7938;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-26 18:00:00;0,0344;0,5257;0,0345;0,4826;0,018;0,5662;1,0;1,0;1,0;1,0;1,0;1,0;0,9176;0,2071;0,9162;0,4708;0,812;0,4608;0,6692;0,3177;0,7605;0,2939;0,8199;0,3889;1,0;0;1,0;0;1,0;0;0,9048;0,6413;0,928;0,6767;0,9173;0,6947;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-26 19:00:00;0,0344;0,5257;0,0345;0,4826;0,018;0,5662;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,9992;0,2741;0,9063;0,2571;0,7953;0,2618;0,8269;0,2476;0,8165;0,514;1,0;0;1,0;0;1,0;0;0,9184;0,5968;0,9417;0,6154;0,9397;0,6287;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-26 20:00:00;0,0766;0,4788;0,0771;0,4314;0,0415;0,5233;1,0;1,0;1,0;1,0;1,0;1,0;0,9953;0,0118;0,9941;0,3228;0,8642;0,304;0,8395;0,2984;0,7957;0,3385;0,7228;0,8379;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-26 21:00:00;0,1517;0,3954;0,153;0,3404;0,0832;0,447;1,0;1,0;1,0;1,0;1,0;1,0;0,9576;0,1065;0,9543;0,311;0,7739;0,2723;0,8395;0,2984;0,7957;0,3385;0,7228;0,8379;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-26 22:00:00;0,4462;0,1616;0,4407;0,1763;0,2028;0,1478;0,9781;1,0;0,9781;1,0;0,9781;1,0;0,88;0,3018;0,8769;0,4926;0,6799;0,4506;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-26 23:00:00;0,5353;0,0625;0,5308;0,0682;0,2524;0,0572;0,6002;1,0;0,6002;1,0;0,6002;1,0;0,7718;0,574;0,769;0,5613;0,5136;0,5468;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 00:00:00;0,587;0,0052;0,5829;0,0057;0,2811;0,0048;0,333;1,0;0,333;1,0;0,333;1,0;0,7012;0,7515;0,6987;0,6628;0,4649;0,6565;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9253;0,5745;0,9485;0,5848;0,9509;0,5957;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 01:00:00;0,587;0,0052;0,5829;0,0057;0,2811;0,0048;0,333;1,0;0,333;1,0;0,333;1,0;0,6353;0,9172;0,633;0,7521;0,4223;0,7544;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 02:00:00;0,5917;0,0;0,5877;0,0;0,2837;0,0;0,333;1,0;0,333;1,0;0,333;1,0;0,6118;0,9763;0,6096;0,7867;0,4058;0,7916;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 03:00:00;0,5823;0,0104;0,5782;0,0114;0,2785;0,0095;0,333;1,0;0,333;1,0;0,333;1,0;0,6024;1,0;0,6002;0,7993;0,3997;0,8055;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 04:00:00;0,54;0,0573;0,5355;0,0625;0,255;0,0524;0,4228;1,0;0,4228;1,0;0,4228;1,0;0,6212;0,9527;0,619;0,7674;0,4152;0,7722;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 05:00:00;0,4649;0,1407;0,4597;0,1535;0,2133;0,1287;0,6002;1,0;0,6002;1,0;0,6002;1,0;0,6259;0,9408;0,6237;0,7412;0,4286;0,7489;0,8966;0,2331;0,8432;0,2842;0,8207;0,5341;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 06:00:00;0,1095;0,4423;0,1103;0,3916;0,0597;0,4899;0,989;0,8;0,989;0,8;0,989;0,8;0,6776;0,8107;0,6758;1,0;0,511;1,0;0,9577;0,2118;0,9461;0,2545;0,9288;0,2373;1,0;0;1,0;0;1,0;0;0,9632;0,5626;0,9725;0,4929;0,9691;0,4852;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 07:00:00;0,0391;0,5205;0,0392;0,4769;0,0206;0,5614;1,0;0,8;1,0;0,8;1,0;0,8;0,7671;0,5858;0,7666;0,7669;0,6444;0,7548;0,9057;0,182;0,9694;0,1719;0,9826;0,0603;1,0;0;1,0;0;1,0;0;0,9496;0,6071;0,9589;0,5542;0,9467;0,5513;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 08:00:00;0,0109;0,5518;0,0108;0,511;0,0049;0,59;1,0;0,8;1,0;0,8;1,0;0,8;0,7812;0,5503;0,7821;0,6478;0,7217;0,6345;0,7718;0,2445;0,895;0,2266;0,946;0,082;1,0;0;1,0;0;1,0;0;0,9359;0,6517;0,9452;0,6154;0,9243;0,6173;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 09:00:00;0,0297;0,5309;0,0297;0,4883;0,0154;0,571;1,0;0,8;1,0;0,8;1,0;0,8;0,7906;0,5266;0,7928;0,5759;0,7803;0,556;0,7249;0,2963;0,8432;0,2973;0,9169;0,1096;1,0;0;1,0;0;1,0;0;0,9291;0,6739;0,9383;0,646;0,9131;0,6503;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 10:00:00;0,0297;0,5309;0,0297;0,4883;0,0154;0,571;1,0;0,8;1,0;0,8;1,0;0,8;0,8047;0,4911;0,8071;0,5062;0,829;0,4908;0,7197;0,3028;0,8392;0,302;0,9146;0,1108;1,0;0;1,0;0;1,0;0;0,9236;0,6917;0,9329;0,6705;0,9042;0,6768;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 11:00:00;0,025;0,5361;0,025;0,4939;0,0128;0,5757;1,0;0,8;1,0;0,8;1,0;0,8;0,8;0,503;0,8013;0,5768;0,7809;0,5633;0,7145;0,3093;0,8352;0,3067;0,9124;0,1121;1,0;0;1,0;0;1,0;0;0,9236;0,6917;0,9329;0,6705;0,9042;0,6768;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 12:00:00;0,0391;0,5205;0,0392;0,4769;0,0206;0,5614;1,0;0,8;1,0;0,8;1,0;0,8;0,8141;0,4675;0,8153;0,5567;0,7932;0,5434;0,7093;0,3158;0,8313;0,3114;0,9101;0,1134;1,0;0;1,0;0;1,0;0;0,9236;0,6917;0,9329;0,6705;0,9042;0,6768;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 13:00:00;0,0672;0,4892;0,0677;0,4428;0,0363;0,5328;1,0;0,8;1,0;0,8;1,0;0,8;0,8188;0,4556;0,8189;0,5091;0,8448;0,5142;0,7197;0,3028;0,8392;0,302;0,9146;0,1108;1,0;0;1,0;0;1,0;0;0,9359;0,6517;0,9452;0,6154;0,9243;0,6173;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 14:00:00;0,0907;0,4632;0,0914;0,4143;0,0493;0,509;1,0;0,8;1,0;0,8;1,0;0,8;0,8612;0,3491;0,8608;0,3935;0,9142;0,4076;0,7145;0,3093;0,8352;0,3067;0,9124;0,1121;1,0;0;1,0;0;1,0;0;0,9359;0,6517;0,9452;0,6154;0,9243;0,6173;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 15:00:00;0,1001;0,4528;0,1008;0,403;0,0545;0,4995;1,0;0,8;1,0;0,8;1,0;0,8;0,8282;0,432;0,828;0,5455;0,781;0,5446;0,7093;0,3158;0,8313;0,3114;0,9101;0,1134;1,0;0;1,0;0;1,0;0;0,9359;0,6517;0,9452;0,6154;0,9243;0,6173;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 16:00:00;0,0672;0,4892;0,0677;0,4428;0,0363;0,5328;1,0;0,8;1,0;0,8;1,0;0,8;0,7859;0,5385;0,7857;0,6886;0,6828;0,6796;0,7041;0,3223;0,8273;0,3161;0,9079;0,1146;1,0;0;1,0;0;1,0;0;0,9236;0,6917;0,9329;0,6705;0,9042;0,6768;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 17:00:00;0,0625;0,4944;0,0629;0,4485;0,0336;0,5376;1,0;0,8;1,0;0,8;1,0;0,8;0,8094;0,4793;0,8092;0,6672;0,6972;0,6527;0,738;0,2837;0,8673;0,2584;0,8948;0,2352;1,0;0;1,0;0;1,0;0;0,9291;0,6739;0,9383;0,646;0,9131;0,6503;0,7843;0,9821;0,9228;0,6427;0,9848;0,6874
2012-11-27 18:00:00;0,0344;0,5257;0,0345;0,4826;0,018;0,5662;1,0;1,0;1,0;1,0;1,0;1,0;0,9176;0,2071;0,9162;0,4708;0,812;0,4608;0,6692;0,3177;0,7605;0,2939;0,8199;0,3889;1,0;0;1,0;0;1,0;0;0,9496;0,6071;0,9589;0,5542;0,9467;0,5513;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-27 19:00:00;0,0344;0,5257;0,0345;0,4826;0,018;0,5662;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,9992;0,2741;0,9063;0,2571;0,7953;0,2618;0,8269;0,2476;0,8165;0,514;1,0;0;1,0;0;1,0;0;0,9632;0,5626;0,9725;0,4929;0,9691;0,4852;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-27 20:00:00;0,0766;0,4788;0,0771;0,4314;0,0415;0,5233;1,0;1,0;1,0;1,0;1,0;1,0;0,9953;0,0118;0,9941;0,3228;0,8642;0,304;0,8395;0,2984;0,7957;0,3385;0,7228;0,8379;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-27 21:00:00;0,1517;0,3954;0,153;0,3404;0,0832;0,447;1,0;1,0;1,0;1,0;1,0;1,0;0,9576;0,1065;0,9543;0,311;0,7739;0,2723;0,8395;0,2984;0,7957;0,3385;0,7228;0,8379;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,7766;1,0;0,834;0,7079;0,8879;0,749
2012-11-27 22:00:00;0,4462;0,1616;0,4407;0,1763;0,2028;0,1478;0,9781;1,0;0,9781;1,0;0,9781;1,0;0,88;0,3018;0,8769;0,4926;0,6799;0,4506;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-27 23:00:00;0,5353;0,0625;0,5308;0,0682;0,2524;0,0572;0,6002;1,0;0,6002;1,0;0,6002;1,0;0,7718;0,574;0,769;0,5613;0,5136;0,5468;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
2012-11-28 00:00:00;0,587;0,0052;0,5829;0,0057;0,2811;0,0048;0,333;1,0;0,333;1,0;0,333;1,0;0,7012;0,7515;0,6987;0,6628;0,4649;0,6565;0,8915;0,2335;0,8353;0,2916;0,7453;0,8252;1,0;0;1,0;0;1,0;0;0,9701;0,5403;0,9794;0,4623;0,9803;0,4522;0,9961;0,8901;0,9556;0,6682;0,9389;0,6892
