;hourly_mean;daily_mean;equivalent_rolling_weighted_mean
2017-03-17 15:00:00;10.906378600823045;7.879239540466393;7.753509302126201
2017-03-17 16:00:00;10.116460905349795;7.879239540466393;7.753509302126201
2017-03-17 17:00:00;9.150411522633746;7.879239540466393;7.753509302126201
2017-03-17 18:00:00;8.352469135802469;7.879239540466393;7.753509302126201
2017-03-17 19:00:00;7.761728395061728;7.879239540466393;7.753509302126201
2017-03-17 20:00:00;7.339917695473251;7.879239540466393;7.753509302126201
2017-03-17 21:00:00;6.992386831275721;7.879239540466393;7.753509302126201
2017-03-17 22:00:00;6.777057613168724;7.879239540466393;7.753509302126201
2017-03-17 23:00:00;6.5962962962962965;7.879239540466393;7.753509302126201
2017-03-18 00:00:00;6.333127572016461;6.76176268861454;7.283641332304526
2017-03-18 01:00:00;5.963374485596709;6.76176268861454;7.283641332304526
2017-03-18 02:00:00;5.567695473251028;6.76176268861454;7.283641332304526
2017-03-18 03:00:00;5.34753086419753;6.76176268861454;7.283641332304526
2017-03-18 04:00:00;5.3469135802469125;6.76176268861454;7.283641332304526
2017-03-18 05:00:00;5.508641975308642;6.76176268861454;7.283641332304526
2017-03-18 06:00:00;5.762962962962963;6.76176268861454;7.283641332304526
2017-03-18 07:00:00;6.029218106995885;6.76176268861454;7.283641332304526
2017-03-18 08:00:00;6.352880658436214;6.76176268861454;7.283641332304526
2017-03-18 09:00:00;6.77798353909465;6.76176268861454;7.283641332304526
2017-03-18 10:00:00;7.230246913580246;6.76176268861454;7.283641332304526
2017-03-18 11:00:00;7.629835390946503;6.76176268861454;7.283641332304526
2017-03-18 12:00:00;7.954115226337448;6.76176268861454;7.283641332304526
2017-03-18 13:00:00;8.131687242798353;6.76176268861454;7.283641332304526
2017-03-18 14:00:00;8.208436213991769;6.76176268861454;7.283641332304526
2017-03-18 15:00:00;8.171810699588477;6.76176268861454;7.283641332304526
2017-03-18 16:00:00;7.963168724279837;6.76176268861454;7.283641332304526
2017-03-18 17:00:00;7.654732510288065;6.76176268861454;7.283641332304526
2017-03-18 18:00:00;7.354526748971193;6.76176268861454;7.283641332304526
2017-03-18 19:00:00;7.153909465020576;6.76176268861454;7.283641332304526
2017-03-18 20:00:00;6.912551440329218;6.76176268861454;7.283641332304526
2017-03-18 21:00:00;6.616049382716049;6.76176268861454;7.283641332304526
2017-03-18 22:00:00;6.282716049382715;6.76176268861454;7.283641332304526
2017-03-18 23:00:00;6.028189300411523;6.76176268861454;7.283641332304526
2017-03-19 00:00:00;5.834156378600823;8.196570644718793;7.691825488683127
2017-03-19 01:00:00;5.62798353909465;8.196570644718793;7.691825488683127
2017-03-19 02:00:00;5.49567901234568;8.196570644718793;7.691825488683127
2017-03-19 03:00:00;5.472222222222222;8.196570644718793;7.691825488683127
2017-03-19 04:00:00;5.508230452674897;8.196570644718793;7.691825488683127
2017-03-19 05:00:00;5.589506172839506;8.196570644718793;7.691825488683127
2017-03-19 06:00:00;5.829012345679012;8.196570644718793;7.691825488683127
2017-03-19 07:00:00;6.371399176954733;8.196570644718793;7.691825488683127
2017-03-19 08:00:00;7.056172839506173;8.196570644718793;7.691825488683127
2017-03-19 09:00:00;7.715226337448558;8.196570644718793;7.691825488683127
2017-03-19 10:00:00;8.371399176954732;8.196570644718793;7.691825488683127
2017-03-19 11:00:00;8.937654320987656;8.196570644718793;7.691825488683127
2017-03-19 12:00:00;9.433539094650207;8.196570644718793;7.691825488683127
2017-03-19 13:00:00;9.86872427983539;8.196570644718793;7.691825488683127
2017-03-19 14:00:00;10.19423868312757;8.196570644718793;7.691825488683127
2017-03-19 15:00:00;10.34485596707819;8.196570644718793;7.691825488683127
2017-03-19 16:00:00;10.376337448559672;8.196570644718793;7.691825488683127
2017-03-19 17:00:00;10.235802469135804;8.196570644718793;7.691825488683127
2017-03-19 18:00:00;10.023251028806582;8.196570644718793;7.691825488683127
2017-03-19 19:00:00;9.894238683127572;8.196570644718793;7.691825488683127
2017-03-19 20:00:00;9.76604938271605;8.196570644718793;7.691825488683127
2017-03-19 21:00:00;9.70432098765432;8.196570644718793;7.691825488683127
2017-03-19 22:00:00;9.631687242798352;8.196570644718793;7.691825488683127
2017-03-19 23:00:00;9.436008230452675;8.196570644718793;7.691825488683127
2017-03-20 00:00:00;9.266049382716048;9.826324588477366;8.780359867969821
2017-03-20 01:00:00;9.083127572016462;9.826324588477366;8.780359867969821
2017-03-20 02:00:00;8.930864197530864;9.826324588477366;8.780359867969821
2017-03-20 03:00:00;8.772016460905352;9.826324588477366;8.780359867969821
2017-03-20 04:00:00;8.61358024691358;9.826324588477366;8.780359867969821
